Entity,Code,Day,people_vaccinated,738595-annotations
Africa,,2022-09-29,404922885,
Africa,,2022-09-30,404925539,
Africa,,2022-10-01,404927511,
Africa,,2022-10-02,406722457,
Africa,,2022-10-03,406722946,
Africa,,2022-10-04,406729415,
Africa,,2022-10-05,406732512,
Africa,,2022-10-06,406735096,
Africa,,2022-10-07,406737660,
Africa,,2022-10-08,406739879,
Africa,,2022-10-09,415764939,
Africa,,2022-10-10,415768663,
Africa,,2022-10-11,416755377,
Africa,,2022-10-12,416758121,
Africa,,2022-10-13,416758121,
Africa,,2022-10-14,416764498,
Africa,,2022-10-15,416767425,
Africa,,2022-10-16,424741906,
Africa,,2022-10-17,424742025,
Africa,,2022-10-18,424745608,
Africa,,2022-10-19,424748988,
Africa,,2022-10-20,425551070,
Africa,,2022-10-21,425554654,
Africa,,2022-10-22,425554654,
Africa,,2022-10-23,427700924,
Africa,,2022-10-24,427702272,
Africa,,2022-10-25,427705471,
Africa,,2022-10-26,427709262,
Africa,,2022-10-27,427712484,
Africa,,2022-10-28,427715184,
Africa,,2022-10-29,427717906,
Africa,,2022-10-30,436208058,
Africa,,2022-10-31,436208058,
Africa,,2022-11-01,436213038,
Africa,,2022-11-02,436215704,
Africa,,2022-11-03,436219422,
Africa,,2022-11-04,436223145,
Africa,,2022-11-05,436226136,
Africa,,2022-11-06,439517224,
Africa,,2022-11-07,439517297,
Africa,,2022-11-08,439521288,
Africa,,2022-11-09,439524416,
Africa,,2022-11-10,439528323,
Africa,,2022-11-11,439532150,
Africa,,2022-11-12,439535401,
Africa,,2022-11-13,449493934,
Africa,,2022-11-14,449528662,
Africa,,2022-11-15,449533245,
Africa,,2022-11-16,449536796,
Africa,,2022-11-17,449540379,
Africa,,2022-11-18,449543899,
Africa,,2022-11-19,449547026,
Africa,,2022-11-20,451848448,
Africa,,2022-11-21,451853892,
Africa,,2022-11-22,451856726,
Africa,,2022-11-23,451859523,
Africa,,2022-11-24,451862708,
Africa,,2022-11-25,451866010,
Africa,,2022-11-26,451868536,
Africa,,2022-11-27,455797662,
Africa,,2022-11-28,456526896,
Africa,,2022-11-29,456529906,
Africa,,2022-11-30,456533116,
Africa,,2022-12-01,456545434,
Africa,,2022-12-02,456548436,
Africa,,2022-12-03,456550715,
Africa,,2022-12-04,458165512,
Africa,,2022-12-05,458166131,
Africa,,2022-12-06,458168137,
Africa,,2022-12-07,458179675,
Africa,,2022-12-08,458182094,
Africa,,2022-12-09,458184538,
Africa,,2022-12-10,458186455,
Africa,,2022-12-11,472694541,
Africa,,2022-12-12,473273500,
Africa,,2022-12-13,473275460,
Africa,,2022-12-14,473277336,
Africa,,2022-12-15,473279527,
Africa,,2022-12-16,473280913,
Africa,,2022-12-17,473281114,
Africa,,2022-12-18,477751807,
Africa,,2022-12-19,477751807,
Africa,,2022-12-20,477753189,
Africa,,2022-12-21,477753189,
Africa,,2022-12-22,478141060,
Africa,,2022-12-23,478141060,
Africa,,2022-12-24,478141060,
Africa,,2022-12-25,478288246,
Africa,,2022-12-26,478288246,
Africa,,2022-12-27,478288246,
Africa,,2022-12-28,478288246,
Africa,,2022-12-29,478288246,
Africa,,2022-12-30,478288246,
Africa,,2022-12-31,478288246,
Africa,,2023-01-01,478686478,
Africa,,2023-01-02,478891877,
Africa,,2023-01-03,478910428,
Africa,,2023-01-04,478910428,
Africa,,2023-01-05,478910428,
Africa,,2023-01-06,478911307,
Africa,,2023-01-07,478911307,
Africa,,2023-01-08,483233106,
Africa,,2023-01-09,483233106,
Africa,,2023-01-10,483233106,
Africa,,2023-01-11,483233106,
Africa,,2023-01-12,483233106,
Africa,,2023-01-13,483233106,
Africa,,2023-01-14,483233106,
Africa,,2023-01-15,484695847,
Africa,,2023-01-16,484704182,
Africa,,2023-01-17,484704299,
Africa,,2023-01-18,484704299,
Africa,,2023-01-19,484704299,
Africa,,2023-01-20,484704299,
Africa,,2023-01-21,484704299,
Africa,,2023-01-22,485506178,
Africa,,2023-01-23,485506178,
Africa,,2023-01-24,485506273,
Africa,,2023-01-25,485506273,
Africa,,2023-01-26,485506273,
Africa,,2023-01-27,485506273,
Africa,,2023-01-28,485506273,
Africa,,2023-01-29,486242201,
Africa,,2023-01-30,486242201,
Africa,,2023-01-31,486437877,
Africa,,2023-02-01,486437877,
Africa,,2023-02-02,486437877,
Africa,,2023-02-03,486437877,
Africa,,2023-02-04,486437877,
Africa,,2023-02-05,490755448,
Africa,,2023-02-06,490755448,
Africa,,2023-02-07,490755620,
Africa,,2023-02-08,490755620,
Africa,,2023-02-09,490755620,
Africa,,2023-02-10,490755620,
Africa,,2023-02-11,490755620,
Africa,,2023-02-12,494710104,
Africa,,2023-02-13,494710861,
Africa,,2023-02-14,494711121,
Africa,,2023-02-15,494711121,
Africa,,2023-02-16,494711121,
Africa,,2023-02-17,494711121,
Africa,,2023-02-18,494711121,
Africa,,2023-02-19,499767155,
Africa,,2023-02-20,499767155,
Africa,,2023-02-21,500584012,
Africa,,2023-02-22,500584012,
Africa,,2023-02-23,500584053,
Africa,,2023-02-24,500584053,
Africa,,2023-02-25,500584053,
Africa,,2023-02-26,502116829,
Africa,,2023-02-27,502116829,
Africa,,2023-02-28,502117021,
Africa,,2023-03-01,502117021,
Africa,,2023-03-02,502117021,
Africa,,2023-03-03,502117021,
Africa,,2023-03-04,502117021,
Africa,,2023-03-05,503828901,
Africa,,2023-03-06,503828901,
Africa,,2023-03-07,503828959,
Africa,,2023-03-08,503828959,
Africa,,2023-03-09,503828959,
Africa,,2023-03-10,503828959,
Africa,,2023-03-11,503828959,
Africa,,2023-03-12,505074023,
Africa,,2023-03-13,505074023,
Africa,,2023-03-14,505074166,
Africa,,2023-03-15,505074166,
Africa,,2023-03-16,505074166,
Africa,,2023-03-17,505074166,
Africa,,2023-03-18,505074166,
Africa,,2023-03-19,511132130,
Africa,,2023-03-20,511132130,
Africa,,2023-03-21,511132230,
Africa,,2023-03-22,511132230,
Africa,,2023-03-23,511132230,
Africa,,2023-03-24,511132230,
Africa,,2023-03-25,511132230,
Africa,,2023-03-26,512375538,
Africa,,2023-03-27,512375538,
Africa,,2023-03-28,512375656,
Africa,,2023-03-29,512375656,
Africa,,2023-03-30,512375656,
Africa,,2023-03-31,512375656,
Africa,,2023-04-01,512375656,
Africa,,2023-04-02,516999219,
Africa,,2023-04-03,516999219,
Africa,,2023-04-04,516999359,
Africa,,2023-04-05,516999359,
Africa,,2023-04-06,516999359,
Africa,,2023-04-07,516999359,
Africa,,2023-04-08,516999359,
Africa,,2023-04-09,517997534,
Africa,,2023-04-10,517997534,
Africa,,2023-04-11,517997585,
Africa,,2023-04-12,517997585,
Africa,,2023-04-13,517997585,
Africa,,2023-04-14,517997585,
Africa,,2023-04-15,517997585,
Africa,,2023-04-16,519245404,
Africa,,2023-04-17,519245404,
Africa,,2023-04-18,519246121,
Africa,,2023-04-19,519246121,
Africa,,2023-04-20,519246121,
Africa,,2023-04-21,519246121,
Africa,,2023-04-22,519246121,
Africa,,2023-04-23,520702865,
Africa,,2023-04-24,520702865,
Africa,,2023-04-25,520896272,
Africa,,2023-04-26,520896272,
Africa,,2023-04-27,520896272,
Africa,,2023-04-28,520896272,
Africa,,2023-04-29,520896272,
Africa,,2023-04-30,521693274,
Africa,,2023-05-01,521693274,
Africa,,2023-05-02,521693274,
Africa,,2023-05-03,521693429,
Africa,,2023-05-04,521693429,
Africa,,2023-05-05,521693429,
Africa,,2023-05-06,521693429,
Africa,,2023-05-07,522421868,
Africa,,2023-05-08,522421868,
Africa,,2023-05-09,522421928,
Africa,,2023-05-10,522421928,
Africa,,2023-05-11,522421928,
Africa,,2023-05-12,522421928,
Africa,,2023-05-13,522421928,
Africa,,2023-05-14,522551096,
Africa,,2023-05-15,522551096,
Africa,,2023-05-16,522551182,
Africa,,2023-05-17,522551182,
Africa,,2023-05-18,522551182,
Africa,,2023-05-19,522551182,
Africa,,2023-05-20,522551182,
Africa,,2023-05-21,522927893,
Africa,,2023-05-22,522927893,
Africa,,2023-05-23,522928041,
Africa,,2023-05-24,522928041,
Africa,,2023-05-25,522928041,
Africa,,2023-05-26,522928041,
Africa,,2023-05-27,522928041,
Africa,,2023-05-28,531890732,
Africa,,2023-05-29,531890732,
Africa,,2023-05-30,531890766,
Africa,,2023-05-31,531890766,
Africa,,2023-06-01,531890766,
Africa,,2023-06-02,531890766,
Africa,,2023-06-03,531890766,
Africa,,2023-06-04,534008186,
Africa,,2023-06-05,534008186,
Africa,,2023-06-06,534008213,
Africa,,2023-06-07,534008213,
Africa,,2023-06-08,534008213,
Africa,,2023-06-09,534008213,
Africa,,2023-06-10,534008213,
Africa,,2023-06-11,534043908,
Africa,,2023-06-12,534043908,
Africa,,2023-06-13,534043932,
Africa,,2023-06-14,534043932,
Africa,,2023-06-15,534043932,
Africa,,2023-06-16,534043932,
Africa,,2023-06-17,534043932,
Africa,,2023-06-18,537601660,
Africa,,2023-06-19,537601660,
Africa,,2023-06-20,537601676,
Africa,,2023-06-21,537601676,
Africa,,2023-06-22,537601676,
Africa,,2023-06-23,537601676,
Africa,,2023-06-24,537601676,
Africa,,2023-06-25,537944411,
Africa,,2023-06-26,537944411,
Africa,,2023-06-27,537944411,
Africa,,2023-06-28,537944411,
Africa,,2023-06-29,537944411,
Africa,,2023-06-30,537944411,
Africa,,2023-07-01,537944411,
Africa,,2023-07-02,538612006,
Africa,,2023-07-03,538612006,
Africa,,2023-07-04,538612006,
Africa,,2023-07-05,538612006,
Africa,,2023-07-06,538612006,
Africa,,2023-07-07,538612006,
Africa,,2023-07-08,538612006,
Africa,,2023-07-09,538612006,
Africa,,2023-07-10,538612006,
Africa,,2023-07-11,538612006,
Africa,,2023-07-12,538612006,
Africa,,2023-07-13,538612006,
Africa,,2023-07-14,538612006,
Africa,,2023-07-15,538612006,
Africa,,2023-07-16,538675567,
Africa,,2023-07-17,538675567,
Africa,,2023-07-18,538675567,
Africa,,2023-07-19,538675567,
Africa,,2023-07-20,538675567,
Africa,,2023-07-21,538675567,
Africa,,2023-07-22,538675567,
Africa,,2023-07-23,547398576,
Africa,,2023-07-24,547398576,
Africa,,2023-07-25,548000388,
Africa,,2023-07-26,548000388,
Africa,,2023-07-27,548000388,
Africa,,2023-07-28,548000388,
Africa,,2023-07-29,548000388,
Africa,,2023-07-30,548050979,
Africa,,2023-07-31,548050979,
Africa,,2023-08-01,548050979,
Africa,,2023-08-02,548050979,
Africa,,2023-08-03,548050979,
Africa,,2023-08-04,548050979,
Africa,,2023-08-05,548050979,
Africa,,2023-08-06,548562851,
Africa,,2023-08-07,548562851,
Africa,,2023-08-08,548562851,
Africa,,2023-08-09,548562851,
Africa,,2023-08-10,548562851,
Africa,,2023-08-11,548562851,
Africa,,2023-08-12,548562851,
Africa,,2023-08-13,549745967,
Africa,,2023-08-14,549745967,
Africa,,2023-08-15,549745967,
Africa,,2023-08-16,549745967,
Africa,,2023-08-17,549745967,
Africa,,2023-08-18,549745967,
Africa,,2023-08-19,549745967,
Africa,,2023-08-20,549878081,
Africa,,2023-08-21,549878081,
Africa,,2023-08-22,549878081,
Africa,,2023-08-23,549878081,
Africa,,2023-08-24,549878081,
Africa,,2023-08-25,549878081,
Africa,,2023-08-26,549878081,
Africa,,2023-08-27,549878081,
Africa,,2023-08-28,549878081,
Africa,,2023-08-29,549878081,
Africa,,2023-08-30,549878081,
Africa,,2023-08-31,549878081,
Africa,,2023-09-01,549878081,
Africa,,2023-09-02,549878081,
Africa,,2023-09-03,549881457,
Africa,,2023-09-04,549881457,
Africa,,2023-09-05,549881457,
Africa,,2023-09-06,549881457,
Africa,,2023-09-07,549881457,
Africa,,2023-09-08,549881457,
Africa,,2023-09-09,549881457,
Africa,,2023-09-10,550017778,
Africa,,2023-09-11,550017778,
Africa,,2023-09-12,550017778,
Africa,,2023-09-13,550017778,
Africa,,2023-09-14,550017778,
Africa,,2023-09-15,550017778,
Africa,,2023-09-16,550017778,
Africa,,2023-09-17,552013075,
Africa,,2023-09-18,552013075,
Africa,,2023-09-19,552013075,
Africa,,2023-09-20,552013075,
Africa,,2023-09-21,552013075,
Africa,,2023-09-22,552013075,
Africa,,2023-09-23,552013075,
Africa,,2023-09-24,553113648,
Africa,,2023-09-25,553113648,
Africa,,2023-09-26,553113648,
Africa,,2023-09-27,553113648,
Africa,,2023-09-28,553113648,
Africa,,2023-09-29,553113648,
Africa,,2023-09-30,553113648,
Africa,,2023-10-01,554056956,
Africa,,2023-10-02,554056956,
Africa,,2023-10-03,554056956,
Africa,,2023-10-04,554056956,
Africa,,2023-10-05,554056956,
Africa,,2023-10-06,554056956,
Africa,,2023-10-07,554056956,
Africa,,2023-10-08,554106452,
Africa,,2023-10-09,554106452,
Africa,,2023-10-10,554106452,
Africa,,2023-10-11,554106452,
Africa,,2023-10-12,554106452,
Africa,,2023-10-13,554106452,
Africa,,2023-10-14,554106452,
Africa,,2023-10-15,554146041,
Africa,,2023-10-16,554146041,
Africa,,2023-10-17,554146041,
Africa,,2023-10-18,554146041,
Africa,,2023-10-19,554146041,
Africa,,2023-10-20,554146041,
Africa,,2023-10-21,554146041,
Africa,,2023-10-22,554230321,
Africa,,2023-10-23,554230321,
Africa,,2023-10-24,554230321,
Africa,,2023-10-25,554230321,
Africa,,2023-10-26,554230321,
Africa,,2023-10-27,554230321,
Africa,,2023-10-28,554230321,
Africa,,2023-10-29,554230321,
Africa,,2023-10-30,554230321,
Africa,,2023-10-31,554230321,
Africa,,2023-11-01,554230321,
Africa,,2023-11-02,554230321,
Africa,,2023-11-03,554230321,
Africa,,2023-11-04,554230321,
Africa,,2023-11-05,554882905,
Africa,,2023-11-06,554882905,
Africa,,2023-11-07,554882905,
Africa,,2023-11-08,554882905,
Africa,,2023-11-09,554882905,
Africa,,2023-11-10,554882905,
Africa,,2023-11-11,554882905,
Africa,,2023-11-12,554882992,
Africa,,2023-11-13,554882992,
Africa,,2023-11-14,554882992,
Africa,,2023-11-15,554882992,
Africa,,2023-11-16,554882992,
Africa,,2023-11-17,554882992,
Africa,,2023-11-18,554882992,
Africa,,2023-11-19,554998291,
Albania,ALB,2021-01-10,0,
Albania,ALB,2021-01-12,128,
Albania,ALB,2021-01-13,188,
Albania,ALB,2021-01-14,266,
Albania,ALB,2021-01-15,308,
Albania,ALB,2021-01-16,369,
Albania,ALB,2021-01-17,405,
Albania,ALB,2021-01-18,447,
Albania,ALB,2021-01-19,483,
Albania,ALB,2021-01-20,519,
Albania,ALB,2021-01-21,549,
Albania,ALB,2021-02-02,549,
Albania,ALB,2021-02-09,689,
Albania,ALB,2021-02-17,1090,
Albania,ALB,2021-02-18,2438,
Albania,ALB,2021-02-22,6073,
Albania,ALB,2021-05-11,440921,
Albania,ALB,2021-05-12,444755,
Albania,ALB,2021-05-13,445402,
Albania,ALB,2021-05-14,448571,
Albania,ALB,2021-05-17,456980,
Albania,ALB,2021-05-18,460191,
Albania,ALB,2021-05-19,463402,
Albania,ALB,2021-05-20,466083,
Albania,ALB,2021-05-21,469169,
Albania,ALB,2021-05-23,472840,
Albania,ALB,2021-05-24,475237,
Albania,ALB,2021-05-26,479789,
Albania,ALB,2021-05-27,481788,
Albania,ALB,2021-05-30,485162,
Albania,ALB,2021-05-31,486128,
Albania,ALB,2021-06-01,487078,
Albania,ALB,2021-06-03,490050,
Albania,ALB,2021-06-06,492522,
Albania,ALB,2021-06-07,493346,
Albania,ALB,2021-06-08,494437,
Albania,ALB,2021-06-09,496024,
Albania,ALB,2021-06-10,498437,
Albania,ALB,2021-06-11,501735,
Albania,ALB,2021-06-12,503721,
Albania,ALB,2021-06-13,504257,
Albania,ALB,2021-06-14,507764,
Albania,ALB,2021-06-15,507854,
Albania,ALB,2021-06-16,509282,
Albania,ALB,2021-06-17,511175,
Albania,ALB,2021-06-20,515884,
Albania,ALB,2021-06-21,519674,
Albania,ALB,2021-06-22,525800,
Albania,ALB,2021-06-23,532225,
Albania,ALB,2021-06-24,537018,
Albania,ALB,2021-06-28,547300,
Albania,ALB,2021-06-29,556252,
Albania,ALB,2021-06-30,564530,
Albania,ALB,2021-07-01,567084,
Albania,ALB,2021-07-02,569352,
Albania,ALB,2021-07-04,571759,
Albania,ALB,2021-07-05,574187,
Albania,ALB,2021-07-06,576905,
Albania,ALB,2021-07-07,579552,
Albania,ALB,2021-07-08,582106,
Albania,ALB,2021-07-09,584832,
Albania,ALB,2021-07-10,587238,
Albania,ALB,2021-07-11,587876,
Albania,ALB,2021-07-12,590476,
Albania,ALB,2021-07-13,592502,
Albania,ALB,2021-07-14,594669,
Albania,ALB,2021-07-15,596977,
Albania,ALB,2021-07-16,599387,
Albania,ALB,2021-07-17,601701,
Albania,ALB,2021-07-18,602460,
Albania,ALB,2021-07-20,609538,
Albania,ALB,2021-07-21,616592,
Albania,ALB,2021-07-22,624490,
Albania,ALB,2021-07-25,640047,
Albania,ALB,2021-07-29,660756,
Albania,ALB,2021-07-30,665632,
Albania,ALB,2021-07-31,670215,
Albania,ALB,2021-08-01,672765,
Albania,ALB,2021-08-02,677938,
Albania,ALB,2021-08-03,683052,
Albania,ALB,2021-08-04,687768,
Albania,ALB,2021-08-05,693000,
Albania,ALB,2021-08-08,706470,
Albania,ALB,2021-08-10,720232,
Albania,ALB,2021-08-13,742540,
Albania,ALB,2021-08-15,750965,
Albania,ALB,2021-08-16,757938,
Albania,ALB,2021-08-17,764997,
Albania,ALB,2021-08-19,776986,
Albania,ALB,2021-08-21,785724,
Albania,ALB,2021-08-22,787510,
Albania,ALB,2021-08-23,792663,
Albania,ALB,2021-08-24,797441,
Albania,ALB,2021-08-25,802394,
Albania,ALB,2021-08-26,807368,
Albania,ALB,2021-08-27,812555,
Albania,ALB,2021-08-29,818955,
Albania,ALB,2021-08-30,824170,
Albania,ALB,2021-08-31,830396,
Albania,ALB,2021-09-01,836613,
Albania,ALB,2021-09-02,844304,
Albania,ALB,2021-09-06,865281,
Albania,ALB,2021-09-07,872116,
Albania,ALB,2021-09-08,879459,
Albania,ALB,2021-09-09,885981,
Albania,ALB,2021-09-10,890978,
Albania,ALB,2021-09-11,895363,
Albania,ALB,2021-09-12,896926,
Albania,ALB,2021-09-13,900814,
Albania,ALB,2021-09-14,904594,
Albania,ALB,2021-09-15,908232,
Albania,ALB,2021-09-16,911372,
Albania,ALB,2021-09-17,914401,
Albania,ALB,2021-09-19,918307,
Albania,ALB,2021-09-20,921001,
Albania,ALB,2021-09-21,923771,
Albania,ALB,2021-09-22,926652,
Albania,ALB,2021-09-23,929624,
Albania,ALB,2021-09-24,932595,
Albania,ALB,2021-09-27,938985,
Albania,ALB,2021-09-28,941418,
Albania,ALB,2021-09-29,944011,
Albania,ALB,2021-09-30,946495,
Albania,ALB,2021-10-01,948553,
Albania,ALB,2021-10-02,950620,
Albania,ALB,2021-10-04,952949,
Albania,ALB,2021-10-05,955083,
Albania,ALB,2021-10-06,957147,
Albania,ALB,2021-10-07,958874,
Albania,ALB,2021-10-08,960652,
Albania,ALB,2021-10-09,962281,
Albania,ALB,2021-10-12,968117,
Albania,ALB,2021-10-13,970703,
Albania,ALB,2021-10-17,979655,
Albania,ALB,2021-10-18,982467,
Albania,ALB,2021-10-19,985320,
Albania,ALB,2021-10-20,988414,
Albania,ALB,2021-10-21,991371,
Albania,ALB,2021-10-22,994446,
Albania,ALB,2021-10-24,998130,
Albania,ALB,2021-10-25,1000993,
Albania,ALB,2021-10-27,1007734,
Albania,ALB,2021-10-28,1011039,
Albania,ALB,2021-10-29,1013959,
Albania,ALB,2021-11-01,1018154,
Albania,ALB,2021-11-03,1025180,
Albania,ALB,2021-11-06,1031588,
Albania,ALB,2021-11-07,1032457,
Albania,ALB,2021-11-09,1037546,
Albania,ALB,2021-11-10,1040015,
Albania,ALB,2021-11-11,1042227,
Albania,ALB,2021-11-14,1047822,
Albania,ALB,2021-11-16,1051540,
Albania,ALB,2021-11-17,1053553,
Albania,ALB,2021-11-18,1055690,
Albania,ALB,2021-11-21,1059927,
Albania,ALB,2021-11-24,1065961,
Albania,ALB,2021-11-25,1067769,
Albania,ALB,2021-11-28,1071871,
Albania,ALB,2021-11-30,1072645,
Albania,ALB,2021-12-01,1075332,
Albania,ALB,2021-12-03,1080490,
Albania,ALB,2021-12-05,1084071,
Albania,ALB,2021-12-06,1087187,
Albania,ALB,2021-12-07,1090591,
Albania,ALB,2021-12-08,1092316,
Albania,ALB,2021-12-12,1102621,
Albania,ALB,2021-12-13,1105501,
Albania,ALB,2021-12-14,1108572,
Albania,ALB,2021-12-15,1111494,
Albania,ALB,2021-12-18,1119430,
Albania,ALB,2021-12-21,1126181,
Albania,ALB,2021-12-23,1131547,
Albania,ALB,2021-12-28,1141486,
Albania,ALB,2022-01-04,1155638,
Albania,ALB,2022-01-05,1160648,
Albania,ALB,2022-01-08,1175177,
Albania,ALB,2022-01-10,1179912,
Albania,ALB,2022-01-11,1183130,
Albania,ALB,2022-01-30,1210040,
Albania,ALB,2022-02-01,1250672,
Albania,ALB,2022-02-06,1255350,
Albania,ALB,2022-02-07,1256409,
Albania,ALB,2022-02-13,1261189,
Albania,ALB,2022-02-14,1262067,
Albania,ALB,2022-02-15,1262935,
Albania,ALB,2022-02-16,1263745,
Albania,ALB,2022-02-20,1265923,
Albania,ALB,2022-02-27,1269746,
Albania,ALB,2022-03-01,1270745,
Albania,ALB,2022-03-07,1273369,
Albania,ALB,2022-03-10,1274514,
Albania,ALB,2022-03-14,1275463,
Albania,ALB,2022-03-15,1275907,
Albania,ALB,2022-03-24,1278902,
Albania,ALB,2022-03-29,1280514,
Albania,ALB,2022-03-31,1281331,
Albania,ALB,2022-04-04,1282785,
Albania,ALB,2022-04-07,1284295,
Albania,ALB,2022-04-11,1285676,
Albania,ALB,2022-04-14,1287062,
Albania,ALB,2022-04-20,1288846,
Albania,ALB,2022-05-01,1299321,
Albania,ALB,2022-05-15,1302093,
Albania,ALB,2022-05-22,1319066,
Albania,ALB,2022-05-29,1320244,
Albania,ALB,2022-06-05,1322864,
Albania,ALB,2022-06-19,1325464,
Albania,ALB,2022-06-26,1326545,
Albania,ALB,2022-07-10,1328497,
Albania,ALB,2022-07-24,1330520,
Albania,ALB,2022-07-31,1331453,
Albania,ALB,2022-08-21,1334091,
Albania,ALB,2022-09-04,1335654,
Albania,ALB,2022-09-18,1336938,
Albania,ALB,2022-09-25,1337562,
Albania,ALB,2022-10-16,1339100,
Albania,ALB,2022-10-23,1339532,
Albania,ALB,2022-11-13,1340678,
Albania,ALB,2022-11-27,1341413,
Albania,ALB,2022-12-11,1342243,
Albania,ALB,2023-01-08,1344067,
Albania,ALB,2023-01-15,1344582,
Albania,ALB,2023-02-05,1345763,
Albania,ALB,2023-03-19,1347054,
Albania,ALB,2023-04-09,1347760,
Albania,ALB,2023-05-14,1348396,
Albania,ALB,2023-07-16,1349150,
Albania,ALB,2023-09-10,1349255,
Algeria,DZA,2021-01-29,0,
Algeria,DZA,2021-01-30,30,
Algeria,DZA,2021-02-19,75000,
Algeria,DZA,2021-08-20,3421279,
Algeria,DZA,2021-09-04,5000000,
Algeria,DZA,2021-09-12,5815039,
Algeria,DZA,2021-09-25,6017036,
Algeria,DZA,2021-10-24,6328806,
Algeria,DZA,2021-10-27,6351998,
Algeria,DZA,2021-10-30,6364327,
Algeria,DZA,2021-11-02,6399209,
Algeria,DZA,2021-11-08,6418827,
Algeria,DZA,2021-11-13,6446373,
Algeria,DZA,2021-11-21,6697263,
Algeria,DZA,2021-11-22,6703364,
Algeria,DZA,2021-11-25,6716299,
Algeria,DZA,2021-11-29,6740064,
Algeria,DZA,2021-11-30,6875003,
Algeria,DZA,2021-12-14,7019879,
Algeria,DZA,2021-12-21,7060737,
Algeria,DZA,2022-01-09,7247787,
Algeria,DZA,2022-02-08,7403900,
Algeria,DZA,2022-02-20,7456361,
Algeria,DZA,2022-03-09,7461932,
Algeria,DZA,2022-04-24,7840131,
Algeria,DZA,2022-05-01,7840131,
Algeria,DZA,2022-09-04,7840131,
Andorra,AND,2021-01-25,576,
Andorra,AND,2021-02-01,1036,
Andorra,AND,2021-02-10,1291,
Andorra,AND,2021-02-12,1622,
Andorra,AND,2021-02-19,2141,
Andorra,AND,2021-02-24,2390,
Andorra,AND,2021-03-08,2439,
Andorra,AND,2021-03-10,3650,
Andorra,AND,2021-03-15,7098,
Andorra,AND,2021-04-05,9781,
Andorra,AND,2021-04-19,21733,
Andorra,AND,2021-04-26,23822,
Andorra,AND,2021-05-03,24182,
Andorra,AND,2021-05-10,26931,
Andorra,AND,2021-05-17,27613,
Andorra,AND,2021-05-31,27613,
Andorra,AND,2021-06-07,30535,
Andorra,AND,2021-06-14,34646,
Andorra,AND,2021-06-21,38667,
Andorra,AND,2021-06-28,41716,
Andorra,AND,2021-07-12,43008,
Andorra,AND,2021-07-19,48445,
Andorra,AND,2021-08-01,50747,
Andorra,AND,2021-08-15,51044,
Andorra,AND,2021-08-29,52910,
Andorra,AND,2021-09-26,54312,
